2,90,4,4,3,3
2,91,4,4,3,3
2,92,4,4,3,3
2,93,4,4,3,3
2,94,4,4,3,3
2,95,4,4,3,3
2,96,4,4,3,3
2,97,4,4,3,3
2,98,4,4,3,3
2,99,4,4,3,3
2,100,4,4,3,3
2,101,4,4,3,3
2,102,4,4,3,3
2,103,4,4,3,3
2,104,4,4,3,3
2,105,4,4,3,3
2,106,4,4,3,3
2,107,4,4,3,3
2,108,4,4,3,3
2,109,4,4,3,3
2,110,4,4,3,3
2,111,4,4,3,3
2,112,4,4,3,3
2,113,4,4,3,3
2,114,4,4,3,3
2,115,4,4,3,3
2,116,4,4,3,3
2,117,4,4,3,3
2,118,4,4,3,3
2,119,4,4,3,3
2,120,4,4,3,3
2,121,4,4,3,3
2,122,4,4,3,3
2,123,4,4,3,3
2,124,4,4,3,3
2,125,4,4,3,3
2,126,4,4,3,3
2,127,4,4,3,3
2,128,4,4,3,3
2,129,4,4,3,3
2,130,4,4,3,3
2,131,4,4,3,3
2,132,4,4,3,3
2,133,4,4,3,3
2,134,4,4,3,3
2,135,4,4,3,3
2,136,4,4,3,3
2,137,4,4,3,3
2,138,4,4,3,3
2,139,4,4,3,3
3,140,7,3,1,1
3,141,7,1,2,4
3,142,5,3,2,4
3,143,7,3,2,5
3,144,7,3,2,4
3,145,4,4,3,3
3,146,4,4,3,3
3,147,4,4,3,3
3,148,4,4,3,3
3,149,4,4,3,3
3,150,4,4,3,3
3,151,4,4,3,3
3,152,4,4,3,3
3,153,4,4,3,3
3,154,4,4,3,3
3,155,4,4,3,3
3,156,4,4,3,3
3,157,4,4,3,3
3,158,4,4,3,3
3,159,4,4,3,3
3,160,4,4,3,3
3,161,4,4,3,3
3,162,4,4,3,3
3,163,4,4,3,3
3,164,4,4,3,3
3,165,4,4,3,3
3,166,4,4,3,3
3,167,4,4,3,3
3,168,4,4,3,3
3,169,4,4,3,3
3,170,4,4,3,3
3,171,5,3,1,2
3,172,4,4,3,3
3,173,4,4,3,3
3,174,4,4,3,3
4,175,7,3,2,4
4,176,7,3,2,4
4,177,5,3,2,4
4,178,10,3,2,4
4,179,3,3,2,4
4,180,3,1,1,1
4,181,4,4,3,3
4,182,4,4,3,3
4,183,4,4,3,3
4,184,4,4,3,3
4,185,4,4,3,3
4,186,4,4,3,3
4,187,4,4,3,3
4,188,4,4,3,3
4,189,4,4,3,3
4,190,4,4,3,3
5,191,5,3,2,3
5,192,7,3,1,2
5,193,11,3,1,2
5,194,5,3,2,4
5,195,4,4,2,4
5,196,4,4,3,3
5,197,4,4,3,3
5,198,4,4,3,3
5,199,4,4,3,3
5,200,4,4,3,3
5,201,4,4,3,3
5,202,4,4,3,3
6,203,12,3,2,6
6,204,5,3,2,4
6,205,13,3,1,2
6,206,1,1,1,1
6,207,3,7,2,4
6,208,5,3,2,4
6,209,5,1,1,2
6,210,4,4,3,3
6,211,4,4,3,3
6,212,4,4,3,3
6,213,4,4,3,3
6,214,4,4,3,3
6,215,4,4,3,3
6,216,4,4,3,3
6,217,4,4,3,3
6,218,4,4,3,3
6,219,4,4,3,3
6,220,4,4,3,3
6,221,4,4,3,3
6,222,4,4,3,3
6,223,4,4,3,3
6,224,4,4,3,3
6,225,4,4,3,3
6,226,4,4,3,3
6,227,4,4,3,3
6,228,4,4,3,3
6,229,4,4,3,3
6,230,4,4,3,3
6,231,4,4,3,3
6,232,4,4,3,3
7,233,14,3,2,4
7,234,7,3,2,4
7,235,5,3,1,1
7,236,4,4,3,3
7,237,4,4,3,3
7,238,4,4,3,3
7,239,4,4,3,3
7,240,4,4,3,3
7,241,4,4,3,3
7,242,4,4,3,3
7,243,15,3,1,2
7,244,4,4,3,3
7,245,4,4,3,3
8,246,7,1,1,2
8,247,7,3,1,2
8,248,16,1,2,4
8,249,5,3,2,4
8,250,5,1,1,2
8,251,4,4,3,3
8,252,4,4,3,3
8,253,4,4,3,3
8,254,4,4,3,3
8,255,4,4,3,3
8,256,4,4,3,3
8,257,4,4,3,3
8,258,4,4,3,3
8,259,4,4,3,3
8,260,4,4,3,3
8,261,4,4,3,3
8,262,4,4,3,3
8,263,4,4,3,3
8,264,4,4,3,3
8,265,4,4,3,3
8,266,4,4,3,3
8,267,4,4,3,3
8,268,4,4,3,3
8,269,4,4,3,3
8,270,4,4,3,3
8,271,4,4,3,3
8,272,4,4,3,3
8,273,4,4,3,3
9,274,1,3,1,2
9,275,1,3,1,1
9,276,5,3,2,4
9,277,17,3,1,4
9,278,14,3,2,3
9,279,7,1,2,4
9,280,7,3,2,4
9,281,18,3,1,1
9,282,19,3,2,4
9,283,3,8,2,4
9,284,4,1,2,4
9,285,7,3,1,2
9,286,7,3,2,4
9,287,7,1,1,2
9,288,5,3,1,4
9,289,7,1,1,1
9,290,3,3,1,2
9,291,5,3,1,4
9,292,20,3,2,4
9,293,21,3,2,4
9,294,7,3,2,4
9,295,7,1,1,2
9,296,22,3,2,4
9,297,5,1,1,1
9,298,7,3,1,2
9,299,5,3,2,4
9,300,23,3,2,4
9,301,5,3,2,4
9,302,4,3,1,1
9,303,5,3,2,4
9,304,5,1,1,4
9,305,7,3,2,4
9,306,4,4,3,3
9,307,4,4,3,3
9,308,3,3,1,1
9,309,4,4,3,3
9,310,4,4,3,3
9,311,4,4,3,3
9,312,4,4,3,3
9,313,14,4,3,3
9,314,4,4,3,3
9,315,4,4,3,3
9,316,4,4,3,3
9,317,14,4,3,3
9,318,4,4,3,3
9,319,4,4,3,3
9,320,4,4,3,3
9,321,4,4,3,3
9,322,4,4,3,3
9,323,4,4,3,3
9,324,4,4,3,3
9,325,14,4,3,3
9,326,4,4,3,3
9,327,4,4,3,3
9,328,4,4,3,3
9,329,4,4,3,3
9,330,4,4,3,3
9,331,4,4,3,3
9,332,4,4,3,3
9,333,4,4,3,3
9,334,4,4,3,3
9,335,4,4,3,3
9,336,4,4,3,3
9,337,4,4,3,3
9,338,4,4,3,3
9,339,4,4,3,3
9,340,4,4,3,3
9,341,4,4,3,3
9,342,4,4,3,3
9,343,4,4,3,3
9,344,14,4,3,3
9,345,4,4,3,3
9,346,4,4,3,3
9,347,4,4,3,3
9,348,4,4,3,3
9,349,4,4,3,3
9,350,14,4,3,3
9,351,4,4,3,3
9,352,4,4,3,3
9,353,4,4,3,3
9,354,4,4,3,3
9,355,4,4,3,3
9,356,4,4,3,3
9,357,4,4,3,3
9,358,4,4,3,3
9,359,4,4,3,3
9,360,4,4,3,3
9,361,24,4,3,3
9,362,4,4,3,3
9,363,4,4,3,3
9,364,7,1,1,1
9,365,4,4,3,3
9,366,4,4,3,3
9,367,14,4,3,3
9,368,4,4,3,3
9,369,4,4,3,3
9,370,4,4,3,3
9,371,4,4,3,3
9,372,4,4,3,3
9,373,4,4,3,3
9,374,4,4,3,3
9,375,4,4,3,3
9,376,14,4,3,3
9,377,4,4,3,3
9,378,4,4,3,3
9,379,4,4,3,3
9,380,14,4,3,3
9,381,4,4,3,3
9,382,4,4,3,3
9,383,4,4,3,3
9,384,14,4,3,3
9,385,4,4,3,3
9,386,4,4,3,3
9,387,4,4,3,3
9,388,4,4,3,3
9,389,4,4,3,3
9,390,14,4,3,3
9,391,4,4,3,3
9,392,4,4,3,3
9,393,4,4,3,3
9,394,4,4,3,3
9,395,14,4,3,3
9,396,4,4,3,3
9,397,4,4,3,3
9,398,4,4,3,3
9,399,4,4,3,3
9,400,14,4,3,3
9,401,4,4,3,3
9,402,4,4,3,3
9,403,4,4,3,3
9,404,4,4,3,3
10,405,25,9,2,4
10,406,4,4,3,3
10,407,4,4,3,3
10,408,4,4,3,3
10,409,4,4,3,3
10,410,4,4,3,3
11,411,7,3,2,4
11,412,26,10,1,1
11,413,5,1,1,1
11,414,7,3,2,4
11,415,4,4,3,3
11,416,4,4,3,3
11,417,4,4,3,3
11,418,4,4,3,3
11,419,4,4,3,3
11,420,4,4,3,3
12,421,7,3,2,3
12,422,27,1,2,4
12,423,28,3,2,4
12,424,29,3,1,3
12,425,4,4,3,3
12,426,4,4,3,3
12,427,4,4,3,3
12,428,4,4,3,3
12,429,4,4,3,3
12,430,4,4,3,3
12,431,4,4,3,3
12,432,4,4,3,3
12,433,4,4,3,3
12,434,4,4,3,3
12,435,4,4,3,3
12,436,4,4,3,3
12,437,4,4,3,3
12,438,4,4,3,3
12,439,4,4,3,3
12,440,4,4,3,3
12,441,4,4,3,3
12,442,4,4,3,3
12,443,4,4,3,3
12,444,4,4,3,3
12,445,4,4,3,3
13,446,30,1,2,4
13,447,4,4,3,3
13,448,4,4,3,3
13,449,4,4,3,3
13,450,4,4,3,3
13,451,4,4,3,3
13,452,4,4,3,3
13,453,4,4,3,3
13,454,4,4,3,3
13,455,4,4,3,3
14,456,7,3,2,4
14,457,5,1,1,1
14,458,4,4,3,3
14,459,4,4,3,3
14,460,4,4,3,3
14,461,4,4,3,3
14,462,4,4,3,3
14,463,4,4,3,3
14,464,4,4,3,3
14,465,4,4,3,3
14,466,4,4,3,3
14,467,4,4,3,3
14,468,4,4,3,3
14,469,4,4,3,3
14,470,4,4,3,3
14,471,4,4,3,3
14,472,4,4,3,3
15,473,4,4,3,3
15,474,4,4,3,3
15,475,4,4,3,3
15,476,4,4,3,3
15,477,4,4,3,3
15,478,4,4,3,3
15,479,4,4,3,3
15,480,4,4,3,3
15,481,4,4,3,3
15,482,4,4,3,3
15,483,4,4,3,3
15,484,4,4,3,3
15,485,4,4,3,3
15,486,4,4,3,3
15,487,4,4,3,3
15,488,31,3,2,7
15,489,4,4,3,3
15,490,4,4,3,3
16,491,4,4,3,3
17,492,32,3,2,4
17,493,33,3,2,4
17,494,32,3,1,4
17,495,4,4,3,3
17,496,4,4,3,3
17,497,4,4,3,3
17,498,4,4,3,3
17,499,4,4,3,3
17,500,4,4,3,3
17,501,4,4,3,3
17,502,4,4,3,3
17,503,4,4,3,3
17,504,4,4,3,3
17,505,4,4,3,3
17,506,4,4,3,3
17,507,4,4,3,3
17,508,4,4,3,3
17,509,4,4,3,3
17,510,4,4,3,3
17,511,4,4,3,3
17,512,4,4,3,3
17,513,4,4,3,3
18,514,3,1,1,1
18,515,1,3,1,1
18,516,3,3,1,2
18,517,7,3,2,4
18,518,4,4,3,3
18,519,4,4,3,3
18,520,4,4,3,3
18,521,4,4,3,3
18,522,4,4,3,3
18,523,4,4,3,3
18,524,4,4,3,3
18,525,4,4,3,3
18,526,4,4,3,3
18,527,4,4,3,3
18,528,4,4,3,3
18,529,4,4,3,3
18,530,4,4,3,3
18,531,4,4,3,3
18,532,4,4,3,3
